BHK,SFT,CITY,CONSTRUCTION TYPE,FURNITURE TYPE,PRICE
4,3852,KKD,FLAT,NO," 1,73,34,000.00 "
4,4124,HYD,FLAT,NO," 2,47,44,000.00 "
4,4877,GNT,INDP,FULLY," 2,44,82,540.00 "
4,4622,GNT,INDP,PARTIAL," 2,31,56,220.00 "
4,4246,KKD,FLAT,NO," 1,91,07,000.00 "
4,4487,HYD,FLAT,NO," 2,69,22,000.00 "
4,4234,TPT,FLAT,FULLY," 2,37,95,080.00 "
4,4781,GNT,INDP,PARTIAL," 2,39,52,810.00 "
4,3918,TPT,INDP,NO," 2,19,40,800.00 "
4,3749,HYD,FLAT,NO," 2,24,94,000.00 "
4,4716,HYD,FLAT,NO," 2,82,96,000.00 "
4,3734,GNT,INDP,FULLY," 1,87,44,680.00 "
4,4314,GNT,INDP,PARTIAL," 2,16,13,140.00 "
4,3892,VIJ,FLAT,NO," 2,10,16,800.00 "
4,4410,HYD,FLAT,NO," 2,64,60,000.00 "
4,3744,HYD,FLAT,FULLY," 2,25,38,880.00 "
4,3650,GNT,INDP,PARTIAL," 1,82,86,500.00 "
4,4616,GNT,INDP,NO," 2,30,80,000.00 "
4,4957,KKD,FLAT,NO," 2,23,06,500.00 "
4,4407,HYD,FLAT,NO," 2,64,42,000.00 "
4,3514,GNT,INDP,FULLY," 1,76,40,280.00 "
4,4673,GNT,INDP,PARTIAL," 2,34,11,730.00 "
4,4959,KKD,FLAT,NO," 2,23,15,500.00 "
4,3622,HYD,FLAT,NO," 2,17,32,000.00 "
4,3638,TPT,FLAT,FULLY," 2,04,45,560.00 "
4,4617,GNT,INDP,PARTIAL," 2,31,31,170.00 "
4,4055,TPT,INDP,NO," 2,27,08,000.00 "
4,4585,HYD,FLAT,NO," 2,75,10,000.00 "
4,3581,HYD,FLAT,NO," 2,14,86,000.00 "
4,4582,GNT,INDP,FULLY," 2,30,01,640.00 "
4,4643,GNT,INDP,PARTIAL," 2,32,61,430.00 "
4,4939,VIJ,FLAT,NO," 2,66,70,600.00 "
4,3816,HYD,FLAT,NO," 2,28,96,000.00 "
4,4734,HYD,FLAT,FULLY," 2,84,98,680.00 "
4,4356,GNT,INDP,PARTIAL," 2,18,23,560.00 "
4,4303,GNT,INDP,NO," 2,15,15,000.00 "
4,4167,KKD,FLAT,NO," 1,87,51,500.00 "
4,4658,HYD,FLAT,NO," 2,79,48,000.00 "
4,3915,GNT,INDP,FULLY," 1,96,53,300.00 "
4,4847,GNT,INDP,PARTIAL," 2,42,83,470.00 "
4,4120,KKD,FLAT,NO," 1,85,40,000.00 "
4,3512,HYD,FLAT,NO," 2,10,72,000.00 "
4,3601,TPT,FLAT,FULLY," 2,02,37,620.00 "
4,4381,GNT,INDP,PARTIAL," 2,19,48,810.00 "
4,4037,TPT,INDP,NO," 2,26,07,200.00 "
4,4581,HYD,FLAT,NO," 2,74,86,000.00 "
4,4794,HYD,FLAT,NO," 2,87,64,000.00 "
4,4883,GNT,INDP,FULLY," 2,45,12,660.00 "
4,4056,GNT,INDP,PARTIAL," 2,03,20,560.00 "
4,4715,VIJ,FLAT,NO," 2,54,61,000.00 "
4,4315,HYD,FLAT,NO," 2,58,90,000.00 "
4,3626,HYD,FLAT,FULLY," 2,18,28,520.00 "
4,4512,GNT,INDP,PARTIAL," 2,26,05,120.00 "
4,4979,GNT,INDP,NO," 2,48,95,000.00 "
4,4097,KKD,FLAT,NO," 1,84,36,500.00 "
4,4671,HYD,FLAT,NO," 2,80,26,000.00 "
4,4282,GNT,INDP,FULLY," 2,14,95,640.00 "
4,4011,GNT,INDP,PARTIAL," 2,00,95,110.00 "
4,3844,KKD,FLAT,NO," 1,72,98,000.00 "
4,3733,HYD,FLAT,NO," 2,23,98,000.00 "
4,4281,TPT,FLAT,FULLY," 2,40,59,220.00 "
4,4519,GNT,INDP,PARTIAL," 2,26,40,190.00 "
4,3972,TPT,INDP,NO," 2,22,43,200.00 "
4,4941,HYD,FLAT,NO," 2,96,46,000.00 "
4,4115,HYD,FLAT,NO," 2,46,90,000.00 "
4,4938,GNT,INDP,FULLY," 2,47,88,760.00 "
4,4854,GNT,INDP,PARTIAL," 2,43,18,540.00 "
4,4997,VIJ,FLAT,NO," 2,69,83,800.00 "
4,4866,HYD,FLAT,NO," 2,91,96,000.00 "
4,4289,HYD,FLAT,FULLY," 2,58,19,780.00 "
4,4399,GNT,INDP,PARTIAL," 2,20,38,990.00 "
4,4074,GNT,INDP,NO," 2,03,70,000.00 "
4,4882,KKD,FLAT,NO," 2,19,69,000.00 "
4,4655,HYD,FLAT,NO," 2,79,30,000.00 "
4,3621,GNT,INDP,FULLY," 1,81,77,420.00 "
4,4353,GNT,INDP,PARTIAL," 2,18,08,530.00 "
4,3810,KKD,FLAT,NO," 1,71,45,000.00 "
4,4340,HYD,FLAT,NO," 2,60,40,000.00 "
4,4271,TPT,FLAT,FULLY," 2,40,03,020.00 "
4,3627,GNT,INDP,PARTIAL," 1,81,71,270.00 "
4,3670,TPT,INDP,NO," 2,05,52,000.00 "
4,4132,HYD,FLAT,NO," 2,47,92,000.00 "
4,4161,HYD,FLAT,NO," 2,49,66,000.00 "
4,4722,GNT,INDP,FULLY," 2,37,04,440.00 "
4,4914,GNT,INDP,PARTIAL," 2,46,19,140.00 "
4,3969,VIJ,FLAT,NO," 2,14,32,600.00 "
4,4693,HYD,FLAT,NO," 2,81,58,000.00 "
4,4824,HYD,FLAT,FULLY," 2,90,40,480.00 "
4,4944,GNT,INDP,PARTIAL," 2,47,69,440.00 "
4,3741,GNT,INDP,NO," 1,87,05,000.00 "
4,4826,KKD,FLAT,NO," 2,17,17,000.00 "
4,3665,HYD,FLAT,NO," 2,19,90,000.00 "
4,4813,GNT,INDP,FULLY," 2,41,61,260.00 "
4,4258,GNT,INDP,PARTIAL," 2,13,32,580.00 "
4,4835,KKD,FLAT,NO," 2,17,57,500.00 "
4,4554,HYD,FLAT,NO," 2,73,24,000.00 "
4,3989,TPT,FLAT,FULLY," 2,24,18,180.00 "
4,4663,GNT,INDP,PARTIAL," 2,33,61,630.00 "
4,3983,TPT,INDP,NO," 2,23,04,800.00 "
4,4298,HYD,FLAT,NO," 2,57,88,000.00 "
4,4710,HYD,FLAT,NO," 2,82,60,000.00 "
4,4684,GNT,INDP,FULLY," 2,35,13,680.00 "
4,3734,GNT,INDP,PARTIAL," 1,87,07,340.00 "
4,4154,VIJ,FLAT,NO," 2,24,31,600.00 "
4,4717,HYD,FLAT,NO," 2,83,02,000.00 "
4,4594,HYD,FLAT,FULLY," 2,76,55,880.00 "
4,3617,GNT,INDP,PARTIAL," 1,81,21,170.00 "
4,3529,GNT,INDP,NO," 1,76,45,000.00 "
4,5000,KKD,FLAT,NO," 2,25,00,000.00 "
4,3853,HYD,FLAT,NO," 2,31,18,000.00 "
4,4998,GNT,INDP,FULLY," 2,50,89,960.00 "
4,3602,GNT,INDP,PARTIAL," 1,80,46,020.00 "
4,3537,KKD,FLAT,NO," 1,59,16,500.00 "
4,3903,HYD,FLAT,NO," 2,34,18,000.00 "
4,4496,TPT,FLAT,FULLY," 2,52,67,520.00 "
4,4712,GNT,INDP,PARTIAL," 2,36,07,120.00 "
4,4148,TPT,INDP,NO," 2,32,28,800.00 "
4,3859,HYD,FLAT,NO," 2,31,54,000.00 "
4,4065,HYD,FLAT,NO," 2,43,90,000.00 "
4,4873,GNT,INDP,FULLY," 2,44,62,460.00 "
4,4247,GNT,INDP,PARTIAL," 2,12,77,470.00 "
4,4240,VIJ,FLAT,NO," 2,28,96,000.00 "
4,3782,HYD,FLAT,NO," 2,26,92,000.00 "
4,4035,HYD,FLAT,FULLY," 2,42,90,700.00 "
4,4706,GNT,INDP,PARTIAL," 2,35,77,060.00 "
4,4249,GNT,INDP,NO," 2,12,45,000.00 "
4,3696,KKD,FLAT,NO," 1,66,32,000.00 "
4,4180,HYD,FLAT,NO," 2,50,80,000.00 "
4,4761,GNT,INDP,FULLY," 2,39,00,220.00 "
4,4385,GNT,INDP,PARTIAL," 2,19,68,850.00 "
4,4995,KKD,FLAT,NO," 2,24,77,500.00 "
4,4634,HYD,FLAT,NO," 2,78,04,000.00 "
4,3598,TPT,FLAT,FULLY," 2,02,20,760.00 "
4,4276,GNT,INDP,PARTIAL," 2,14,22,760.00 "
4,4422,TPT,INDP,NO," 2,47,63,200.00 "
4,4795,HYD,FLAT,NO," 2,87,70,000.00 "
4,4154,HYD,FLAT,NO," 2,49,24,000.00 "
4,3521,GNT,INDP,FULLY," 1,76,75,420.00 "
4,3984,GNT,INDP,PARTIAL," 1,99,59,840.00 "
4,3566,VIJ,FLAT,NO," 1,92,56,400.00 "
4,3961,HYD,FLAT,NO," 2,37,66,000.00 "
4,4945,HYD,FLAT,FULLY," 2,97,68,900.00 "
4,4010,GNT,INDP,PARTIAL," 2,00,90,100.00 "
4,4613,GNT,INDP,NO," 2,30,65,000.00 "
4,3773,KKD,FLAT,NO," 1,69,78,500.00 "
4,4718,HYD,FLAT,NO," 2,83,08,000.00 "
4,4346,GNT,INDP,FULLY," 2,18,16,920.00 "
4,3519,GNT,INDP,PARTIAL," 1,76,30,190.00 "
4,3660,KKD,FLAT,NO," 1,64,70,000.00 "
4,4012,HYD,FLAT,NO," 2,40,72,000.00 "
4,4166,TPT,FLAT,FULLY," 2,34,12,920.00 "
4,3583,GNT,INDP,PARTIAL," 1,79,50,830.00 "
4,4055,TPT,INDP,NO," 2,27,08,000.00 "
4,3753,HYD,FLAT,NO," 2,25,18,000.00 "
4,3821,HYD,FLAT,NO," 2,29,26,000.00 "
4,4705,GNT,INDP,FULLY," 2,36,19,100.00 "
4,4498,GNT,INDP,PARTIAL," 2,25,34,980.00 "
4,4715,VIJ,FLAT,NO," 2,54,61,000.00 "
4,3774,HYD,FLAT,NO," 2,26,44,000.00 "
4,4396,HYD,FLAT,FULLY," 2,64,63,920.00 "
4,3540,GNT,INDP,PARTIAL," 1,77,35,400.00 "
4,4137,GNT,INDP,NO," 2,06,85,000.00 "
4,3821,KKD,FLAT,NO," 1,71,94,500.00 "
4,4581,HYD,FLAT,NO," 2,74,86,000.00 "
4,4585,GNT,INDP,FULLY," 2,30,16,700.00 "
4,3987,GNT,INDP,PARTIAL," 1,99,74,870.00 "
4,4542,KKD,FLAT,NO," 2,04,39,000.00 "
4,4200,HYD,FLAT,NO," 2,52,00,000.00 "
4,4421,TPT,FLAT,FULLY," 2,48,46,020.00 "
4,4294,GNT,INDP,PARTIAL," 2,15,12,940.00 "
4,3564,TPT,INDP,NO," 1,99,58,400.00 "
4,4877,HYD,FLAT,NO," 2,92,62,000.00 "
4,3641,HYD,FLAT,NO," 2,18,46,000.00 "
4,3928,GNT,INDP,FULLY," 1,97,18,560.00 "
4,4879,GNT,INDP,PARTIAL," 2,44,43,790.00 "
4,3769,VIJ,FLAT,NO," 2,03,52,600.00 "
4,3918,HYD,FLAT,NO," 2,35,08,000.00 "
4,3971,HYD,FLAT,FULLY," 2,39,05,420.00 "
4,4417,GNT,INDP,PARTIAL," 2,21,29,170.00 "
4,3645,GNT,INDP,NO," 1,82,25,000.00 "
4,4192,KKD,FLAT,NO," 1,88,64,000.00 "
4,4755,HYD,FLAT,NO," 2,85,30,000.00 "
4,4925,GNT,INDP,FULLY," 2,47,23,500.00 "
4,4887,GNT,INDP,PARTIAL," 2,44,83,870.00 "
4,3638,KKD,FLAT,NO," 1,63,71,000.00 "
4,3522,HYD,FLAT,NO," 2,11,32,000.00 "
4,4821,TPT,FLAT,FULLY," 2,70,94,020.00 "
4,4484,GNT,INDP,PARTIAL," 2,24,64,840.00 "
4,4202,TPT,INDP,NO," 2,35,31,200.00 "
4,4926,HYD,FLAT,NO," 2,95,56,000.00 "
4,4764,HYD,FLAT,NO," 2,85,84,000.00 "
4,4632,GNT,INDP,FULLY," 2,32,52,640.00 "
4,4183,GNT,INDP,PARTIAL," 2,09,56,830.00 "
4,4613,VIJ,FLAT,NO," 2,49,10,200.00 "
4,4487,HYD,FLAT,NO," 2,69,22,000.00 "
4,4134,HYD,FLAT,FULLY," 2,48,86,680.00 "
4,3960,GNT,INDP,PARTIAL," 1,98,39,600.00 "
4,4163,GNT,INDP,NO," 2,08,15,000.00 "
4,3970,KKD,FLAT,NO," 1,78,65,000.00 "
4,3687,HYD,FLAT,NO," 2,21,22,000.00 "
4,4668,GNT,INDP,FULLY," 2,34,33,360.00 "
4,3679,GNT,INDP,PARTIAL," 1,84,31,790.00 "
4,3676,KKD,FLAT,NO," 1,65,42,000.00 "
4,4938,HYD,FLAT,NO," 2,96,28,000.00 "
4,4218,TPT,FLAT,FULLY," 2,37,05,160.00 "
4,3800,GNT,INDP,PARTIAL," 1,90,38,000.00 "
4,3674,TPT,INDP,NO," 2,05,74,400.00 "
4,3933,HYD,FLAT,NO," 2,35,98,000.00 "
4,3974,HYD,FLAT,NO," 2,38,44,000.00 "
4,4591,GNT,INDP,FULLY," 2,30,46,820.00 "
4,4132,GNT,INDP,PARTIAL," 2,07,01,320.00 "
4,4092,VIJ,FLAT,NO," 2,20,96,800.00 "
4,4870,HYD,FLAT,NO," 2,92,20,000.00 "
4,4678,HYD,FLAT,FULLY," 2,81,61,560.00 "
4,4230,GNT,INDP,PARTIAL," 2,11,92,300.00 "
4,4309,GNT,INDP,NO," 2,15,45,000.00 "
4,3653,KKD,FLAT,NO," 1,64,38,500.00 "
4,3662,HYD,FLAT,NO," 2,19,72,000.00 "
4,4673,GNT,INDP,FULLY," 2,34,58,460.00 "
4,4471,GNT,INDP,PARTIAL," 2,23,99,710.00 "
4,3783,KKD,FLAT,NO," 1,70,23,500.00 "
4,3500,HYD,FLAT,NO," 2,10,00,000.00 "
4,4066,TPT,FLAT,FULLY," 2,28,50,920.00 "
4,3937,GNT,INDP,PARTIAL," 1,97,24,370.00 "
4,4473,TPT,INDP,NO," 2,50,48,800.00 "
4,3698,HYD,FLAT,NO," 2,21,88,000.00 "
4,4331,HYD,FLAT,NO," 2,59,86,000.00 "
4,4922,GNT,INDP,FULLY," 2,47,08,440.00 "
4,3844,GNT,INDP,PARTIAL," 1,92,58,440.00 "
4,4211,VIJ,FLAT,NO," 2,27,39,400.00 "
4,4578,HYD,FLAT,NO," 2,74,68,000.00 "
4,3546,HYD,FLAT,FULLY," 2,13,46,920.00 "
4,4342,GNT,INDP,PARTIAL," 2,17,53,420.00 "
4,3688,GNT,INDP,NO," 1,84,40,000.00 "
4,3767,KKD,FLAT,NO," 1,69,51,500.00 "
4,4249,HYD,FLAT,NO," 2,54,94,000.00 "
4,3597,GNT,INDP,FULLY," 1,80,56,940.00 "
4,4296,GNT,INDP,PARTIAL," 2,15,22,960.00 "
4,4859,KKD,FLAT,NO," 2,18,65,500.00 "
4,4399,HYD,FLAT,NO," 2,63,94,000.00 "
4,4089,TPT,FLAT,FULLY," 2,29,80,180.00 "
4,4016,GNT,INDP,PARTIAL," 2,01,20,160.00 "
4,4214,TPT,INDP,NO," 2,35,98,400.00 "
4,4163,HYD,FLAT,NO," 2,49,78,000.00 "
4,4181,HYD,FLAT,NO," 2,50,86,000.00 "
4,4770,GNT,INDP,FULLY," 2,39,45,400.00 "
4,4159,GNT,INDP,PARTIAL," 2,08,36,590.00 "
4,4396,VIJ,FLAT,NO," 2,37,38,400.00 "
4,4559,HYD,FLAT,NO," 2,73,54,000.00 "
4,4270,HYD,FLAT,FULLY," 2,57,05,400.00 "
4,4805,GNT,INDP,PARTIAL," 2,40,73,050.00 "
4,4274,GNT,INDP,NO," 2,13,70,000.00 "
4,4337,KKD,FLAT,NO," 1,95,16,500.00 "
4,3506,HYD,FLAT,NO," 2,10,36,000.00 "
4,3703,GNT,INDP,FULLY," 1,85,89,060.00 "
4,3602,GNT,INDP,PARTIAL," 1,80,46,020.00 "
4,4299,KKD,FLAT,NO," 1,93,45,500.00 "
4,3666,HYD,FLAT,NO," 2,19,96,000.00 "
4,4386,TPT,FLAT,FULLY," 2,46,49,320.00 "
4,3851,GNT,INDP,PARTIAL," 1,92,93,510.00 "
4,4614,TPT,INDP,NO," 2,58,38,400.00 "
4,4272,HYD,FLAT,NO," 2,56,32,000.00 "
4,3890,HYD,FLAT,NO," 2,33,40,000.00 "
4,3826,GNT,INDP,FULLY," 1,92,06,520.00 "
4,3682,GNT,INDP,PARTIAL," 1,84,46,820.00 "
4,3597,VIJ,FLAT,NO," 1,94,23,800.00 "
4,3643,HYD,FLAT,NO," 2,18,58,000.00 "
4,4976,HYD,FLAT,FULLY," 2,99,55,520.00 "
4,3764,GNT,INDP,PARTIAL," 1,88,57,640.00 "
4,4350,GNT,INDP,NO," 2,17,50,000.00 "
4,4942,KKD,FLAT,NO," 2,22,39,000.00 "
4,3713,HYD,FLAT,NO," 2,22,78,000.00 "
4,4887,GNT,INDP,FULLY," 2,45,32,740.00 "
4,4717,GNT,INDP,PARTIAL," 2,36,32,170.00 "
4,4419,KKD,FLAT,NO," 1,98,85,500.00 "
4,4985,HYD,FLAT,NO," 2,99,10,000.00 "
4,4002,TPT,FLAT,FULLY," 2,24,91,240.00 "
4,4021,GNT,INDP,PARTIAL," 2,01,45,210.00 "
4,4838,TPT,INDP,NO," 2,70,92,800.00 "
4,3600,HYD,FLAT,NO," 2,16,00,000.00 "
4,3654,HYD,FLAT,NO," 2,19,24,000.00 "
4,4481,GNT,INDP,FULLY," 2,24,94,620.00 "
4,3622,GNT,INDP,PARTIAL," 1,81,46,220.00 "
4,4767,VIJ,FLAT,NO," 2,57,41,800.00 "
4,4645,HYD,FLAT,NO," 2,78,70,000.00 "
4,4768,HYD,FLAT,FULLY," 2,87,03,360.00 "
4,4786,GNT,INDP,PARTIAL," 2,39,77,860.00 "
4,4041,GNT,INDP,NO," 2,02,05,000.00 "
4,4156,KKD,FLAT,NO," 1,87,02,000.00 "
4,3641,HYD,FLAT,NO," 2,18,46,000.00 "
4,4640,GNT,INDP,FULLY," 2,32,92,800.00 "
4,4910,GNT,INDP,PARTIAL," 2,45,99,100.00 "
4,3555,KKD,FLAT,NO," 1,59,97,500.00 "
4,4827,HYD,FLAT,NO," 2,89,62,000.00 "
4,3799,TPT,FLAT,FULLY," 2,13,50,380.00 "
4,3533,GNT,INDP,PARTIAL," 1,77,00,330.00 "
4,3872,TPT,INDP,NO," 2,16,83,200.00 "
4,3910,HYD,FLAT,NO," 2,34,60,000.00 "
4,4467,HYD,FLAT,NO," 2,68,02,000.00 "
4,4193,GNT,INDP,FULLY," 2,10,48,860.00 "
4,3979,GNT,INDP,PARTIAL," 1,99,34,790.00 "
4,4623,VIJ,FLAT,NO," 2,49,64,200.00 "
4,3899,HYD,FLAT,NO," 2,33,94,000.00 "
4,4888,HYD,FLAT,FULLY," 2,94,25,760.00 "
4,3512,GNT,INDP,PARTIAL," 1,75,95,120.00 "
4,4424,GNT,INDP,NO," 2,21,20,000.00 "
4,3895,KKD,FLAT,NO," 1,75,27,500.00 "
4,4682,HYD,FLAT,NO," 2,80,92,000.00 "
4,4902,GNT,INDP,FULLY," 2,46,08,040.00 "
4,3594,GNT,INDP,PARTIAL," 1,80,05,940.00 "
4,3507,KKD,FLAT,NO," 1,57,81,500.00 "
4,4894,HYD,FLAT,NO," 2,93,64,000.00 "
4,4221,TPT,FLAT,FULLY," 2,37,22,020.00 "
4,4946,GNT,INDP,PARTIAL," 2,47,79,460.00 "
4,4008,TPT,INDP,NO," 2,24,44,800.00 "
4,4973,HYD,FLAT,NO," 2,98,38,000.00 "
4,3916,HYD,FLAT,NO," 2,34,96,000.00 "
4,4137,GNT,INDP,FULLY," 2,07,67,740.00 "
4,4225,GNT,INDP,PARTIAL," 2,11,67,250.00 "
4,3699,VIJ,FLAT,NO," 1,99,74,600.00 "
4,3947,HYD,FLAT,NO," 2,36,82,000.00 "
4,4223,HYD,FLAT,FULLY," 2,54,22,460.00 "
4,4224,GNT,INDP,PARTIAL," 2,11,62,240.00 "
4,4333,GNT,INDP,NO," 2,16,65,000.00 "
4,3840,KKD,FLAT,NO," 1,72,80,000.00 "
4,4631,HYD,FLAT,NO," 2,77,86,000.00 "
4,4933,GNT,INDP,FULLY," 2,47,63,660.00 "
4,4081,GNT,INDP,PARTIAL," 2,04,45,810.00 "
4,3870,KKD,FLAT,NO," 1,74,15,000.00 "
4,4990,HYD,FLAT,NO," 2,99,40,000.00 "
4,3964,TPT,FLAT,FULLY," 2,22,77,680.00 "
4,4157,GNT,INDP,PARTIAL," 2,08,26,570.00 "
4,4133,TPT,INDP,NO," 2,31,44,800.00 "
4,4965,HYD,FLAT,NO," 2,97,90,000.00 "
4,4008,HYD,FLAT,NO," 2,40,48,000.00 "
4,4657,GNT,INDP,FULLY," 2,33,78,140.00 "
4,4969,GNT,INDP,PARTIAL," 2,48,94,690.00 "
4,4834,VIJ,FLAT,NO," 2,61,03,600.00 "
4,4264,HYD,FLAT,NO," 2,55,84,000.00 "
4,4511,HYD,FLAT,FULLY," 2,71,56,220.00 "
4,4677,GNT,INDP,PARTIAL," 2,34,31,770.00 "
4,4468,GNT,INDP,NO," 2,23,40,000.00 "
4,4551,KKD,FLAT,NO," 2,04,79,500.00 "
4,3557,HYD,FLAT,NO," 2,13,42,000.00 "
4,4564,GNT,INDP,FULLY," 2,29,11,280.00 "
4,4527,GNT,INDP,PARTIAL," 2,26,80,270.00 "
4,4034,KKD,FLAT,NO," 1,81,53,000.00 "
4,3532,HYD,FLAT,NO," 2,11,92,000.00 "
4,4948,TPT,FLAT,FULLY," 2,78,07,760.00 "
4,4319,GNT,INDP,PARTIAL," 2,16,38,190.00 "
4,3902,TPT,INDP,NO," 2,18,51,200.00 "
4,4588,HYD,FLAT,NO," 2,75,28,000.00 "
4,4444,HYD,FLAT,NO," 2,66,64,000.00 "
4,4863,GNT,INDP,FULLY," 2,44,12,260.00 "
4,3744,GNT,INDP,PARTIAL," 1,87,57,440.00 "
4,3553,VIJ,FLAT,NO," 1,91,86,200.00 "
4,4394,HYD,FLAT,NO," 2,63,64,000.00 "
4,4316,HYD,FLAT,FULLY," 2,59,82,320.00 "
4,3929,GNT,INDP,PARTIAL," 1,96,84,290.00 "
4,4253,GNT,INDP,NO," 2,12,65,000.00 "
4,3983,KKD,FLAT,NO," 1,79,23,500.00 "
4,4829,HYD,FLAT,NO," 2,89,74,000.00 "
4,4041,GNT,INDP,FULLY," 2,02,85,820.00 "
4,4443,GNT,INDP,PARTIAL," 2,22,59,430.00 "
4,4555,KKD,FLAT,NO," 2,04,97,500.00 "
4,4870,HYD,FLAT,NO," 2,92,20,000.00 "
4,4859,TPT,FLAT,FULLY," 2,73,07,580.00 "
4,3601,GNT,INDP,PARTIAL," 1,80,41,010.00 "
4,4094,TPT,INDP,NO," 2,29,26,400.00 "
4,3999,HYD,FLAT,NO," 2,39,94,000.00 "
4,4020,HYD,FLAT,NO," 2,41,20,000.00 "
4,4651,GNT,INDP,FULLY," 2,33,48,020.00 "
4,4249,GNT,INDP,PARTIAL," 2,12,87,490.00 "
4,3756,VIJ,FLAT,NO," 2,02,82,400.00 "
4,4916,HYD,FLAT,NO," 2,94,96,000.00 "
4,4808,HYD,FLAT,FULLY," 2,89,44,160.00 "
4,4343,GNT,INDP,PARTIAL," 2,17,58,430.00 "
4,4017,GNT,INDP,NO," 2,00,85,000.00 "
4,4754,KKD,FLAT,NO," 2,13,93,000.00 "
4,3586,HYD,FLAT,NO," 2,15,16,000.00 "
4,4013,GNT,INDP,FULLY," 2,01,45,260.00 "
4,4548,GNT,INDP,PARTIAL," 2,27,85,480.00 "
4,3870,KKD,FLAT,NO," 1,74,15,000.00 "
4,3733,HYD,FLAT,NO," 2,23,98,000.00 "
4,4737,TPT,FLAT,FULLY," 2,66,21,940.00 "
4,3879,GNT,INDP,PARTIAL," 1,94,33,790.00 "
4,3800,TPT,INDP,NO," 2,12,80,000.00 "
4,3803,HYD,FLAT,NO," 2,28,18,000.00 "
4,3544,HYD,FLAT,NO," 2,12,64,000.00 "
4,4625,GNT,INDP,FULLY," 2,32,17,500.00 "
4,3563,GNT,INDP,PARTIAL," 1,78,50,630.00 "
4,4542,VIJ,FLAT,NO," 2,45,26,800.00 "
4,3779,HYD,FLAT,NO," 2,26,74,000.00 "
4,4717,HYD,FLAT,FULLY," 2,83,96,340.00 "
4,3528,GNT,INDP,PARTIAL," 1,76,75,280.00 "
4,4880,GNT,INDP,NO," 2,44,00,000.00 "
4,4926,KKD,FLAT,NO," 2,21,67,000.00 "
4,3671,HYD,FLAT,NO," 2,20,26,000.00 "
4,3572,GNT,INDP,FULLY," 1,79,31,440.00 "
4,4744,GNT,INDP,PARTIAL," 2,37,67,440.00 "
4,4767,KKD,FLAT,NO," 2,14,51,500.00 "
4,4655,HYD,FLAT,NO," 2,79,30,000.00 "
4,4691,TPT,FLAT,FULLY," 2,63,63,420.00 "
4,4781,GNT,INDP,PARTIAL," 2,39,52,810.00 "
4,3522,TPT,INDP,NO," 1,97,23,200.00 "
4,4349,HYD,FLAT,NO," 2,60,94,000.00 "
4,4877,HYD,FLAT,NO," 2,92,62,000.00 "
4,4710,GNT,INDP,FULLY," 2,36,44,200.00 "
4,4580,GNT,INDP,PARTIAL," 2,29,45,800.00 "
4,4130,VIJ,FLAT,NO," 2,23,02,000.00 "
4,4670,HYD,FLAT,NO," 2,80,20,000.00 "
4,4254,HYD,FLAT,FULLY," 2,56,09,080.00 "
4,4980,GNT,INDP,PARTIAL," 2,49,49,800.00 "
4,3751,GNT,INDP,NO," 1,87,55,000.00 "
4,4681,KKD,FLAT,NO," 2,10,64,500.00 "
4,4022,HYD,FLAT,NO," 2,41,32,000.00 "
4,4094,GNT,INDP,FULLY," 2,05,51,880.00 "
4,4474,GNT,INDP,PARTIAL," 2,24,14,740.00 "
4,4743,KKD,FLAT,NO," 2,13,43,500.00 "
4,4805,HYD,FLAT,NO," 2,88,30,000.00 "
4,4238,TPT,FLAT,FULLY," 2,38,17,560.00 "
4,3528,GNT,INDP,PARTIAL," 1,76,75,280.00 "
4,4678,TPT,INDP,NO," 2,61,96,800.00 "
4,4909,HYD,FLAT,NO," 2,94,54,000.00 "
4,4329,HYD,FLAT,NO," 2,59,74,000.00 "
4,4897,GNT,INDP,FULLY," 2,45,82,940.00 "
4,4152,GNT,INDP,PARTIAL," 2,08,01,520.00 "
4,4464,VIJ,FLAT,NO," 2,41,05,600.00 "
4,4784,HYD,FLAT,NO," 2,87,04,000.00 "
4,4295,HYD,FLAT,FULLY," 2,58,55,900.00 "
4,4014,GNT,INDP,PARTIAL," 2,01,10,140.00 "
4,3743,GNT,INDP,NO," 1,87,15,000.00 "
4,4624,KKD,FLAT,NO," 2,08,08,000.00 "
4,4607,HYD,FLAT,NO," 2,76,42,000.00 "
4,4996,GNT,INDP,FULLY," 2,50,79,920.00 "
4,4119,GNT,INDP,PARTIAL," 2,06,36,190.00 "
4,4165,KKD,FLAT,NO," 1,87,42,500.00 "
4,4335,HYD,FLAT,NO," 2,60,10,000.00 "
4,4690,TPT,FLAT,FULLY," 2,63,57,800.00 "
4,3805,GNT,INDP,PARTIAL," 1,90,63,050.00 "
4,4868,TPT,INDP,NO," 2,72,60,800.00 "
4,4573,HYD,FLAT,NO," 2,74,38,000.00 "
4,4372,HYD,FLAT,NO," 2,62,32,000.00 "
4,4034,GNT,INDP,FULLY," 2,02,50,680.00 "
4,4368,GNT,INDP,PARTIAL," 2,18,83,680.00 "
4,3601,VIJ,FLAT,NO," 1,94,45,400.00 "
4,4958,HYD,FLAT,NO," 2,97,48,000.00 "
4,4087,HYD,FLAT,FULLY," 2,46,03,740.00 "
4,4941,GNT,INDP,PARTIAL," 2,47,54,410.00 "
4,4702,GNT,INDP,NO," 2,35,10,000.00 "
4,4361,KKD,FLAT,NO," 1,96,24,500.00 "
